0	0.0123271
0.1	0.0123271
0.2	0.0123271
0.3	0.0123271
0.4	0.0123271
0.5	0.0123271
0.6	0.0123271
0.7	0.0123271
0.8	0.0123271
0.9	0.0123271
1	0.0123271
1.1	0.0123271
1.2	0.0123271
1.3	0.0123271
1.4	0.0123271
1.5	0.0123271
1.6	0.0123271
1.7	0.0123271
1.8	0.0123271
1.9	0.0123271
2	0.0123271
2.1	0.0123271
2.2	0.0123271
2.3	0.0123271
2.4	0.0123271
2.5	0.0123271
2.6	0.0123271
2.7	0.0123271
2.8	0.0123271
2.9	0.012327
3	0.012327
3.1	0.012327
3.2	0.012327
3.3	0.012327
3.4	0.012327
3.5	0.012327
3.6	0.012327
3.7	0.012327
3.8	0.012327
3.9	0.012327
4	0.0123269
4.1	0.0123269
4.2	0.0123269
4.3	0.0123269
4.4	0.0123269
4.5	0.0123269
4.6	0.0123269
4.7	0.0123268
4.8	0.0123268
4.9	0.0123268
5	0.0123268
5.1	0.0123268
5.2	0.0123267
5.3	0.0123267
5.4	0.0123267
5.5	0.0123267
5.6	0.0123266
5.7	0.0123266
5.8	0.0123266
5.9	0.0123266
6	0.0123265
6.1	0.0123265
6.2	0.0123265
6.3	0.0123264
6.4	0.0123264
6.5	0.0123264
6.6	0.0123263
6.7	0.0123263
6.8	0.0123262
6.9	0.0123262
7	0.0123262
7.1	0.0123261
7.2	0.0123261
7.3	0.012326
7.4	0.012326
7.5	0.012326
7.6	0.0123259
7.7	0.0123259
7.8	0.0123258
7.9	0.0123258
8	0.0123257
8.1	0.0123257
8.2	0.0123256
8.3	0.0123256
8.4	0.0123255
8.5	0.0123255
8.6	0.0123254
8.7	0.0123254
8.8	0.0123253
8.9	0.0123252
9	0.0123252
9.1	0.0123251
9.2	0.0123251
9.3	0.012325
9.4	0.012325
9.5	0.0123249
9.6	0.0123249
9.7	0.0123248
9.8	0.0123247
9.9	0.0123247
10	0.0123246
10.1	0.0123246
10.2	0.0123245
10.3	0.0123244
10.4	0.0123244
10.5	0.0123243
10.6	0.0123243
10.7	0.0123242
10.8	0.0123242
10.9	0.0123241
11	0.012324
11.1	0.012324
11.2	0.0123239
11.3	0.0123239
11.4	0.0123238
11.5	0.0123238
11.6	0.0123237
11.7	0.0123237
11.8	0.0123236
11.9	0.0123236
12	0.0123235
12.1	0.0123235
12.2	0.0123234
12.3	0.0123234
12.4	0.0123233
12.5	0.0123233
12.6	0.0123232
12.7	0.0123232
12.8	0.0123232
12.9	0.0123231
13	0.0123231
13.1	0.012323
13.2	0.012323
13.3	0.012323
13.4	0.0123229
13.5	0.0123229
13.6	0.0123229
13.7	0.0123228
13.8	0.0123228
13.9	0.0123228
14	0.0123228
14.1	0.0123227
14.2	0.0123227
14.3	0.0123227
14.4	0.0123227
14.5	0.0123226
14.6	0.0123226
14.7	0.0123226
14.8	0.0123226
14.9	0.0123226
15	0.0123226
15.1	0.0123226
15.2	0.0123225
15.3	0.0123225
15.4	0.0123225
15.5	0.0123225
15.6	0.0123225
15.7	0.0123225
15.8	0.0123225
15.9	0.0123225
16	0.0123225
16.1	0.0123225
16.2	0.0123225
16.3	0.0123225
16.4	0.0123225
16.5	0.0123225
16.6	0.0123225
16.7	0.0123225
16.8	0.0123225
16.9	0.0123225
17	0.0123226
17.1	0.0123226
17.2	0.0123226
17.3	0.0123226
17.4	0.0123226
17.5	0.0123226
17.6	0.0123226
17.7	0.0123226
17.8	0.0123226
17.9	0.0123227
18	0.0123227
18.1	0.0123227
18.2	0.0123227
18.3	0.0123227
18.4	0.0123227
18.5	0.0123227
18.6	0.0123228
18.7	0.0123228
18.8	0.0123228
18.9	0.0123228
19	0.0123228
19.1	0.0123228
19.2	0.0123228
19.3	0.0123228
19.4	0.0123229
19.5	0.0123229
19.6	0.0123229
19.7	0.0123229
19.8	0.0123229
19.9	0.0123229
20	0.0123229
20.1	0.0123229
20.2	0.0123229
20.3	0.0123229
20.4	0.0123229
20.5	0.0123229
20.6	0.012323
20.7	0.012323
20.8	0.012323
20.9	0.012323
21	0.012323
21.1	0.012323
21.2	0.012323
21.3	0.012323
21.4	0.0123229
21.5	0.0123229
21.6	0.0123229
21.7	0.0123229
21.8	0.0123229
21.9	0.0123229
22	0.0123229
22.1	0.0123229
22.2	0.0123229
22.3	0.0123229
22.4	0.0123228
22.5	0.0123228
22.6	0.0123228
22.7	0.0123228
22.8	0.0123228
22.9	0.0123227
23	0.0123227
23.1	0.0123227
23.2	0.0123227
23.3	0.0123226
23.4	0.0123226
23.5	0.0123226
23.6	0.0123226
23.7	0.0123225
23.8	0.0123225
23.9	0.0123225
24	0.0123224
24.1	0.0123224
24.2	0.0123224
24.3	0.0123223
24.4	0.0123223
24.5	0.0123223
24.6	0.0123222
24.7	0.0123222
24.8	0.0123222
24.9	0.0123221
25	0.0123221
25.1	0.012322
25.2	0.012322
25.3	0.012322
25.4	0.0123219
25.5	0.0123219
25.6	0.0123218
25.7	0.0123218
25.8	0.0123218
25.9	0.0123217
26	0.0123217
26.1	0.0123216
26.2	0.0123216
26.3	0.0123216
26.4	0.0123215
26.5	0.0123215
26.6	0.0123215
26.7	0.0123214
26.8	0.0123214
26.9	0.0123213
27	0.0123213
27.1	0.0123213
27.2	0.0123212
27.3	0.0123212
27.4	0.0123212
27.5	0.0123211
27.6	0.0123211
27.7	0.0123211
27.8	0.012321
27.9	0.012321
28	0.012321
28.1	0.0123209
28.2	0.0123209
28.3	0.0123209
28.4	0.0123209
28.5	0.0123208
28.6	0.0123208
28.7	0.0123208
28.8	0.0123208
28.9	0.0123208
29	0.0123207
29.1	0.0123207
29.2	0.0123207
29.3	0.0123207
29.4	0.0123207
29.5	0.0123207
29.6	0.0123206
29.7	0.0123206
29.8	0.0123206
29.9	0.0123206
30	0.0123206
30.1	0.0123206
30.2	0.0123206
30.3	0.0123206
30.4	0.0123206
30.5	0.0123206
30.6	0.0123206
30.7	0.0123205
30.8	0.0123205
30.9	0.0123205
31	0.0123205
31.1	0.0123205
31.2	0.0123205
31.3	0.0123205
31.4	0.0123205
31.5	0.0123205
31.6	0.0123205
31.7	0.0123205
31.8	0.0123205
31.9	0.0123205
32	0.0123205
32.1	0.0123205
32.2	0.0123205
32.3	0.0123205
32.4	0.0123205
32.5	0.0123205
32.6	0.0123205
32.7	0.0123205
32.8	0.0123205
32.9	0.0123205
33	0.0123205
33.1	0.0123205
33.2	0.0123205
33.3	0.0123205
33.4	0.0123205
33.5	0.0123205
33.6	0.0123205
33.7	0.0123205
33.8	0.0123205
33.9	0.0123204
34	0.0123204
34.1	0.0123204
34.2	0.0123204
34.3	0.0123204
34.4	0.0123204
34.5	0.0123203
34.6	0.0123203
34.7	0.0123203
34.8	0.0123203
34.9	0.0123202
35	0.0123202
35.1	0.0123202
35.2	0.0123201
