0	5.66029e-017
0.1	1.28677e-016
0.2	3.44747e-016
0.3	7.04346e-016
0.4	1.2067e-015
0.5	1.85073e-015
0.6	2.63504e-015
0.7	3.55795e-015
0.8	4.61743e-015
0.9	5.8112e-015
1	7.13664e-015
1.1	8.59084e-015
1.2	1.01706e-014
1.3	1.18724e-014
1.4	1.36926e-014
1.5	1.56269e-014
1.6	1.76711e-014
1.7	1.98205e-014
1.8	2.20703e-014
1.9	2.44153e-014
2	2.68501e-014
2.1	2.93691e-014
2.2	3.19663e-014
2.3	3.46357e-014
2.4	3.7371e-014
2.5	4.01656e-014
2.6	4.30128e-014
2.7	4.59057e-014
2.8	4.88374e-014
2.9	5.18007e-014
3	5.47882e-014
3.1	5.77926e-014
3.2	6.08063e-014
3.3	6.38219e-014
3.4	6.68317e-014
3.5	6.98281e-014
3.6	7.28034e-014
3.7	7.57502e-014
3.8	7.86607e-014
3.9	8.15276e-014
4	8.43434e-014
4.1	8.71009e-014
4.2	8.97929e-014
4.3	9.24125e-014
4.4	9.49528e-014
4.5	9.74074e-014
4.6	9.97699e-014
4.7	1.02034e-013
4.8	1.04194e-013
4.9	1.06245e-013
5	1.08182e-013
5.1	1.09999e-013
5.2	1.11692e-013
5.3	1.13258e-013
5.4	1.14692e-013
5.5	1.15992e-013
5.6	1.17154e-013
5.7	1.18176e-013
5.8	1.19057e-013
5.9	1.19795e-013
6	1.20389e-013
6.1	1.20838e-013
6.2	1.21143e-013
6.3	1.21304e-013
6.4	1.21322e-013
6.5	1.21198e-013
6.6	1.20935e-013
6.7	1.20533e-013
6.8	1.19998e-013
6.9	1.1933e-013
7	1.18535e-013
7.1	1.17615e-013
7.2	1.16576e-013
7.3	1.15422e-013
7.4	1.14158e-013
7.5	1.1279e-013
7.6	1.11323e-013
7.7	1.09763e-013
7.8	1.08116e-013
7.9	1.06389e-013
8	1.04588e-013
8.1	1.0272e-013
8.2	1.00792e-013
8.3	9.88108e-014
8.4	9.67828e-014
8.5	9.47154e-014
8.6	9.26154e-014
8.7	9.04899e-014
8.8	8.83458e-014
8.9	8.61897e-014
9	8.40284e-014
9.1	8.18683e-014
9.2	7.97157e-014
9.3	7.75769e-014
9.4	7.54576e-014
9.5	7.33635e-014
9.6	7.13001e-014
9.7	6.92723e-014
9.8	6.72851e-014
9.9	6.53427e-014
10	6.34495e-014
10.1	6.16091e-014
10.2	5.9825e-014
10.3	5.81003e-014
10.4	5.64378e-014
10.5	5.48397e-014
10.6	5.33081e-014
10.7	5.18445e-014
10.8	5.04502e-014
10.9	4.91262e-014
11	4.7873e-014
11.1	4.66907e-014
11.2	4.55792e-014
11.3	4.45382e-014
11.4	4.35668e-014
11.5	4.2664e-014
11.6	4.18285e-014
11.7	4.10587e-014
11.8	4.03528e-014
11.9	3.97087e-014
12	3.91243e-014
12.1	3.8597e-014
12.2	3.81244e-014
12.3	3.77036e-014
12.4	3.73319e-014
12.5	3.70062e-014
12.6	3.67237e-014
12.7	3.64811e-014
12.8	3.62754e-014
12.9	3.61035e-014
13	3.59621e-014
13.1	3.58483e-014
13.2	3.57588e-014
13.3	3.56906e-014
13.4	3.56408e-014
13.5	3.56064e-014
13.6	3.55847e-014
13.7	3.55729e-014
13.8	3.55683e-014
13.9	3.55686e-014
14	3.55713e-014
14.1	3.55742e-014
14.2	3.55752e-014
14.3	3.55722e-014
14.4	3.55636e-014
14.5	3.55475e-014
14.6	3.55224e-014
14.7	3.54869e-014
14.8	3.54397e-014
14.9	3.53797e-014
15	3.53058e-014
15.1	3.52171e-014
15.2	3.51129e-014
15.3	3.49925e-014
15.4	3.48553e-014
15.5	3.47009e-014
15.6	3.45289e-014
15.7	3.4339e-014
15.8	3.41311e-014
15.9	3.39051e-014
16	3.36608e-014
16.1	3.33984e-014
16.2	3.3118e-014
16.3	3.28197e-014
16.4	3.25038e-014
16.5	3.21706e-014
16.6	3.18204e-014
16.7	3.14537e-014
16.8	3.10709e-014
16.9	3.06725e-014
17	3.02593e-014
17.1	2.98319e-014
17.2	2.93911e-014
17.3	2.89377e-014
17.4	2.84727e-014
17.5	2.79972e-014
17.6	2.75123e-014
17.7	2.70193e-014
17.8	2.65198e-014
17.9	2.60152e-014
18	2.55073e-014
18.1	2.49979e-014
18.2	2.44892e-014
18.3	2.39834e-014
18.4	2.34829e-014
18.5	2.29904e-014
18.6	2.25086e-014
18.7	2.20408e-014
18.8	2.15901e-014
18.9	2.11602e-014
19	2.07546e-014
19.1	2.03774e-014
19.2	2.00328e-014
19.3	1.97252e-014
19.4	1.94591e-014
19.5	1.92395e-014
19.6	1.90713e-014
19.7	1.89597e-014
19.8	1.891e-014
19.9	1.89278e-014
20	1.90187e-014
20.1	1.91883e-014
20.2	1.94425e-014
20.3	1.9787e-014
20.4	2.02276e-014
20.5	2.07701e-014
20.6	2.14202e-014
20.7	2.21835e-014
20.8	2.30654e-014
20.9	2.40711e-014
21	2.52056e-014
21.1	2.64738e-014
21.2	2.78798e-014
21.3	2.94279e-014
21.4	3.11215e-014
21.5	3.29638e-014
21.6	3.49574e-014
21.7	3.71044e-014
