0	2.32175e-017
0.1	6.99941e-017
0.2	2.10254e-016
0.3	4.43785e-016
0.4	7.70231e-016
0.5	1.18908e-015
0.6	1.69968e-015
0.7	2.30117e-015
0.8	2.99256e-015
0.9	3.77262e-015
1	4.63992e-015
1.1	5.59283e-015
1.2	6.62943e-015
1.3	7.74757e-015
1.4	8.9448e-015
1.5	1.02184e-014
1.6	1.15652e-014
1.7	1.29819e-014
1.8	1.44647e-014
1.9	1.60095e-014
2	1.76117e-014
2.1	1.92665e-014
2.2	2.09685e-014
2.3	2.27121e-014
2.4	2.4491e-014
2.5	2.62989e-014
2.6	2.81287e-014
2.7	2.99733e-014
2.8	3.18251e-014
2.9	3.36761e-014
3	3.55181e-014
3.1	3.73428e-014
3.2	3.91414e-014
3.3	4.09052e-014
3.4	4.26256e-014
3.5	4.42935e-014
3.6	4.59005e-014
3.7	4.74381e-014
3.8	4.8898e-014
3.9	5.02726e-014
4	5.15546e-014
4.1	5.27375e-014
4.2	5.38154e-014
4.3	5.47837e-014
4.4	5.56384e-014
4.5	5.63772e-014
4.6	5.6999e-014
4.7	5.75041e-014
4.8	5.78947e-014
4.9	5.8175e-014
5	5.8351e-014
5.1	5.84312e-014
5.2	5.84261e-014
5.3	5.83493e-014
5.4	5.82165e-014
5.5	5.80469e-014
5.6	5.78621e-014
5.7	5.76871e-014
5.8	5.75504e-014
5.9	5.74833e-014
6	5.7521e-014
6.1	5.7702e-014
6.2	5.80685e-014
6.3	5.8666e-014
6.4	5.95439e-014
6.5	6.07551e-014
6.6	6.2356e-014
6.7	6.44064e-014
6.8	6.69697e-014
6.9	7.01124e-014
7	7.3904e-014
7.1	7.84171e-014
7.2	8.37269e-014
7.3	8.99109e-014
7.4	9.70489e-014
7.5	1.05223e-013
7.6	1.14515e-013
7.7	1.2501e-013
7.8	1.36793e-013
7.9	1.49949e-013
8	1.64563e-013
8.1	1.8072e-013
8.2	1.98501e-013
8.3	2.1799e-013
8.4	2.39265e-013
8.5	2.62402e-013
8.6	2.87475e-013
8.7	3.14552e-013
8.8	3.43698e-013
8.9	3.74973e-013
9	4.0843e-013
9.1	4.44117e-013
9.2	4.82075e-013
9.3	5.22336e-013
9.4	5.64926e-013
9.5	6.09862e-013
9.6	6.57154e-013
9.7	7.06798e-013
9.8	7.58786e-013
9.9	8.13097e-013
10	8.69699e-013
10.1	9.28551e-013
10.2	9.89602e-013
10.3	1.05279e-012
10.4	1.11804e-012
10.5	1.18526e-012
10.6	1.25437e-012
10.7	1.32526e-012
10.8	1.3978e-012
10.9	1.47188e-012
11	1.54736e-012
11.1	1.62409e-012
11.2	1.70191e-012
11.3	1.78067e-012
11.4	1.86019e-012
11.5	1.9403e-012
11.6	2.0208e-012
11.7	2.10153e-012
11.8	2.18227e-012
11.9	2.26283e-012
12	2.34302e-012
12.1	2.42263e-012
12.2	2.50146e-012
12.3	2.5793e-012
12.4	2.65597e-012
12.5	2.73126e-012
12.6	2.80499e-012
12.7	2.87696e-012
12.8	2.94699e-012
12.9	3.01491e-012
13	3.08056e-012
13.1	3.14378e-012
13.2	3.20442e-012
13.3	3.26236e-012
13.4	3.31746e-012
13.5	3.36963e-012
13.6	3.41877e-012
13.7	3.4648e-012
13.8	3.50765e-012
13.9	3.54728e-012
14	3.58365e-012
14.1	3.61675e-012
14.2	3.64657e-012
14.3	3.67313e-012
